ticket_id,customer_id,ticket_date,issue_type,priority,resolved
8909,4243,2022-05-06,Technical,Low,False
8910,4243,2024-04-05,Feature Request,Medium,True
8911,4243,2024-04-03,Technical,Low,False
8912,4243,2022-01-22,Feature Request,High,False
8913,4246,2024-10-01,Technical,Low,True
8914,4246,2024-08-11,Technical,Medium,True
8915,4246,2024-10-05,Feature Request,Low,False
8916,4247,2022-02-20,Billing,High,False
8917,4247,2021-12-17,Feature Request,Medium,True
8918,4249,2024-09-21,Technical,Medium,True
8919,4249,2023-03-12,Technical,Medium,False
8920,4252,2023-12-10,Bug,High,False
8921,4252,2024-05-18,Technical,Low,False
8922,4253,2024-09-01,Feature Request,High,False
8923,4253,2024-09-27,Billing,Low,False
8924,4254,2022-08-24,Billing,Low,True
8925,4255,2022-06-12,Feature Request,High,False
8926,4255,2021-08-25,Billing,High,True
8927,4256,2023-09-02,Bug,High,True
8928,4256,2022-03-06,Billing,Low,True
8929,4256,2022-03-08,Billing,Medium,False
8930,4256,2022-10-14,Technical,High,True
8931,4257,2023-09-13,Feature Request,Low,True
8932,4258,2023-09-09,Technical,Medium,False
8933,4258,2024-10-31,Bug,High,True
8934,4259,2023-12-27,Feature Request,Medium,True
8935,4259,2023-05-01,Billing,High,False
8936,4259,2023-12-09,Technical,Medium,True
8937,4259,2023-11-16,Billing,High,True
8938,4260,2021-05-14,Billing,High,True
8939,4260,2021-02-11,Feature Request,Medium,True
8940,4260,2021-05-16,Bug,High,False
8941,4260,2021-03-07,Technical,Medium,False
8942,4261,2022-11-24,Bug,Medium,True
8943,4262,2023-03-16,Technical,Low,False
8944,4262,2023-11-06,Billing,Low,False
8945,4263,2024-01-24,Bug,Medium,False
8946,4263,2024-03-02,Billing,Medium,False
8947,4263,2023-12-23,Feature Request,Medium,True
8948,4263,2024-05-03,Feature Request,Low,False
8949,4264,2023-07-20,Bug,Medium,False
8950,4265,2024-11-12,Feature Request,High,False
8951,4265,2024-07-04,Billing,Medium,False
8952,4267,2021-12-12,Bug,High,False
8953,4267,2022-05-20,Feature Request,High,False
8954,4267,2021-12-08,Bug,High,True
8955,4268,2024-08-18,Bug,High,False
8956,4268,2024-08-24,Bug,High,True
8957,4268,2024-09-04,Technical,Low,True
8958,4269,2022-02-20,Billing,Medium,False
8959,4271,2024-05-26,Feature Request,High,True
8960,4271,2024-01-13,Bug,High,True
8961,4272,2024-10-23,Bug,High,True
8962,4272,2023-12-05,Bug,Low,False
8963,4272,2023-05-22,Technical,Low,True
8964,4274,2023-02-17,Technical,High,True
8965,4275,2023-11-14,Bug,High,True
8966,4277,2023-09-01,Bug,High,True
8967,4277,2022-04-04,Billing,Low,True
8968,4277,2022-05-05,Billing,High,False
8969,4277,2023-04-13,Technical,High,True
8970,4278,2022-10-01,Billing,High,True
8971,4278,2024-10-29,Feature Request,High,True
8972,4279,2021-03-11,Technical,Medium,False
8973,4280,2023-02-20,Technical,Low,False
8974,4282,2021-06-16,Technical,Low,False
8975,4282,2023-06-09,Billing,Medium,True
8976,4284,2021-06-10,Bug,Medium,False
8977,4285,2023-09-09,Billing,High,True
8978,4285,2024-01-22,Technical,Low,True
8979,4285,2023-08-27,Feature Request,Medium,True
8980,4286,2023-07-17,Technical,High,False
8981,4286,2022-07-11,Feature Request,Medium,False
8982,4286,2022-06-22,Billing,Low,False
8983,4287,2024-10-16,Technical,Medium,True
8984,4287,2024-07-13,Technical,High,False
8985,4287,2024-01-30,Technical,Medium,True
8986,4288,2024-07-20,Billing,Low,True
8987,4288,2024-09-14,Bug,High,True
8988,4289,2024-10-11,Feature Request,Medium,False
8989,4290,2022-10-18,Bug,High,False
8990,4291,2021-12-29,Feature Request,Medium,False
8991,4293,2023-08-09,Technical,High,False
8992,4293,2024-06-11,Technical,High,False
8993,4294,2024-06-02,Technical,Low,True
8994,4294,2024-10-24,Feature Request,High,True
8995,4295,2024-03-27,Billing,High,False
8996,4295,2024-04-18,Billing,Low,True
8997,4295,2024-02-04,Bug,Low,True
8998,4298,2023-08-24,Technical,Low,True
8999,4298,2024-08-18,Bug,High,False
9000,4298,2023-01-26,Technical,High,True
9001,4298,2023-02-02,Billing,High,True
9002,4300,2023-01-22,Technical,Medium,True
9003,4300,2020-12-30,Billing,High,False
9004,4300,2024-02-13,Billing,High,False
9005,4300,2024-04-26,Feature Request,Medium,True
9006,4301,2023-09-06,Feature Request,Medium,True
9007,4301,2021-09-06,Bug,High,True
9008,4301,2024-04-12,Billing,High,True
9009,4302,2022-10-12,Bug,Medium,True
9010,4303,2024-10-04,Bug,Low,False
9011,4303,2024-08-27,Feature Request,High,True
9012,4304,2023-11-10,Billing,High,True
9013,4304,2023-07-19,Billing,Low,True
9014,4304,2024-09-30,Billing,High,False
9015,4304,2023-11-11,Technical,Medium,True
9016,4305,2023-04-02,Billing,Medium,True
9017,4305,2022-03-30,Bug,Low,True
9018,4305,2022-12-23,Billing,Medium,False
9019,4305,2022-09-20,Bug,High,True
9020,4306,2024-08-03,Billing,Medium,False
9021,4308,2024-02-29,Billing,Medium,True
9022,4311,2023-08-10,Technical,High,False
9023,4311,2024-12-01,Bug,High,True
9024,4312,2024-10-30,Feature Request,Low,False
9025,4313,2021-09-27,Technical,Low,False
9026,4313,2022-04-04,Feature Request,High,False
9027,4313,2023-05-19,Billing,Medium,True
9028,4314,2022-12-14,Feature Request,High,True
9029,4314,2024-11-06,Bug,High,False
9030,4315,2024-10-06,Feature Request,Low,False
9031,4315,2024-02-27,Feature Request,High,False
9032,4316,2022-08-28,Feature Request,Medium,False
9033,4316,2023-06-09,Technical,High,False
9034,4316,2022-10-03,Feature Request,Low,True
9035,4318,2024-01-08,Technical,High,False
9036,4318,2024-04-24,Feature Request,High,True
9037,4319,2023-08-14,Feature Request,High,False
9038,4319,2023-10-25,Feature Request,Medium,False
9039,4319,2023-09-13,Billing,High,False
9040,4320,2024-10-01,Billing,Medium,True
9041,4320,2024-08-12,Billing,Low,False
9042,4321,2024-08-17,Technical,High,False
9043,4321,2024-11-11,Feature Request,Medium,True
9044,4322,2022-04-24,Bug,Medium,True
9045,4323,2024-10-23,Technical,Low,True
9046,4323,2024-11-05,Technical,Medium,True
9047,4323,2024-02-12,Feature Request,Medium,True
9048,4323,2024-05-03,Bug,Low,False
9049,4325,2024-05-27,Technical,Medium,False
9050,4325,2023-06-23,Bug,Medium,False
9051,4325,2024-01-17,Bug,Low,False
9052,4325,2023-11-29,Technical,Medium,True
9053,4326,2023-04-24,Billing,High,True
9054,4326,2023-06-20,Feature Request,Medium,False
9055,4326,2024-06-01,Bug,Low,False
9056,4326,2023-10-16,Bug,Low,False
9057,4327,2024-03-08,Feature Request,Medium,True
9058,4327,2024-02-08,Billing,Low,False
9059,4327,2024-11-14,Feature Request,Medium,True
9060,4328,2024-01-11,Feature Request,Low,False
9061,4330,2023-03-27,Technical,Medium,True
9062,4332,2023-09-22,Bug,Medium,False
9063,4332,2023-03-26,Feature Request,High,False
9064,4333,2022-05-25,Bug,Low,False
9065,4333,2022-01-21,Billing,High,False
9066,4333,2022-03-08,Technical,Medium,False
9067,4334,2021-11-26,Billing,High,False
9068,4336,2022-09-19,Technical,Low,False
9069,4336,2022-08-13,Feature Request,High,True
9070,4337,2024-11-28,Feature Request,High,True
9071,4337,2022-06-02,Feature Request,Medium,True
9072,4337,2023-12-09,Technical,Low,True
9073,4338,2024-12-10,Bug,Medium,False
9074,4338,2024-01-04,Billing,Medium,True
9075,4338,2023-06-29,Feature Request,Low,False
9076,4339,2021-02-16,Technical,High,True
9077,4339,2021-01-04,Technical,Medium,True
9078,4339,2021-01-20,Billing,Medium,False
9079,4339,2020-12-25,Billing,Low,True
9080,4339,2021-01-03,Technical,Medium,False
9081,4339,2021-03-07,Billing,High,False
9082,4340,2024-12-21,Billing,Low,True
9083,4340,2023-09-08,Feature Request,Low,False
9084,4341,2024-08-13,Bug,High,False
9085,4341,2023-12-27,Technical,High,True
9086,4341,2023-11-04,Billing,Low,False
9087,4341,2024-05-20,Technical,Low,False
9088,4342,2024-11-10,Feature Request,Medium,True
9089,4342,2023-01-08,Bug,Low,True
9090,4344,2022-07-29,Billing,Medium,True
9091,4344,2024-05-17,Technical,Low,False
9092,4344,2024-01-14,Bug,High,False
9093,4344,2023-12-22,Technical,High,True
9094,4345,2022-02-28,Technical,High,True
9095,4345,2022-04-24,Bug,Medium,True
9096,4345,2022-03-24,Technical,Medium,False
9097,4345,2022-03-14,Feature Request,Medium,False
9098,4346,2024-06-28,Feature Request,High,True
9099,4349,2024-08-30,Technical,High,True
9100,4349,2024-07-08,Bug,Low,False
9101,4350,2023-12-02,Technical,High,True
9102,4351,2022-12-11,Feature Request,Medium,False
9103,4351,2023-12-10,Bug,Medium,False
9104,4351,2024-04-25,Billing,Medium,True
9105,4351,2023-08-27,Feature Request,Low,False
9106,4352,2024-06-19,Feature Request,High,True
9107,4353,2023-12-13,Bug,Medium,False
9108,4353,2024-03-19,Billing,Medium,True
9109,4354,2024-06-26,Feature Request,High,True
9110,4354,2024-06-23,Technical,Medium,True
9111,4356,2023-02-24,Feature Request,Medium,True
9112,4357,2023-07-22,Technical,Low,False
9113,4358,2024-10-29,Feature Request,High,True
9114,4359,2023-08-04,Technical,High,False
9115,4360,2024-12-10,Bug,Low,True
9116,4360,2024-08-21,Billing,Low,False
9117,4360,2023-02-13,Bug,Medium,False
9118,4360,2022-09-09,Bug,Low,False
9119,4361,2024-10-04,Bug,Low,True
9120,4363,2023-07-03,Billing,Medium,False
9121,4363,2021-07-27,Feature Request,Medium,True
9122,4364,2021-07-04,Feature Request,Medium,True
9123,4364,2022-02-05,Billing,High,False
9124,4364,2023-06-02,Billing,High,True
9125,4364,2023-04-28,Billing,High,True
9126,4366,2023-11-13,Technical,High,False
9127,4366,2023-11-19,Billing,Low,False
9128,4367,2024-11-07,Technical,Low,True
9129,4368,2021-07-09,Technical,High,False
9130,4369,2024-08-18,Bug,High,False
9131,4369,2023-09-17,Feature Request,Low,False
9132,4370,2023-11-16,Feature Request,Medium,True
9133,4371,2022-12-01,Technical,High,True
9134,4372,2024-08-12,Feature Request,High,False
9135,4373,2024-09-30,Bug,Low,True
9136,4373,2024-10-22,Feature Request,Low,True
9137,4373,2023-08-17,Technical,Low,True
9138,4373,2024-12-04,Feature Request,Low,True
9139,4374,2024-08-05,Billing,High,True
9140,4374,2024-09-21,Bug,Low,True
9141,4375,2024-07-01,Technical,High,False
9142,4375,2023-07-09,Feature Request,Low,False
9143,4375,2023-10-19,Feature Request,High,False
9144,4375,2023-11-30,Feature Request,Low,True
9145,4376,2022-09-29,Technical,Low,False
9146,4376,2023-03-21,Billing,High,True
9147,4376,2023-02-16,Technical,Medium,False
9148,4377,2022-12-15,Technical,Medium,False
9149,4377,2024-02-27,Bug,Medium,True
9150,4378,2024-06-28,Billing,Medium,False
9151,4379,2021-08-30,Bug,Medium,True
9152,4379,2021-08-20,Bug,High,False
9153,4379,2021-10-02,Billing,Low,True
9154,4379,2021-08-16,Technical,High,False
9155,4381,2024-06-11,Feature Request,Medium,False
9156,4383,2024-05-23,Billing,Low,False
9157,4384,2023-10-28,Bug,Low,False
9158,4385,2023-04-20,Bug,High,False
9159,4385,2021-04-05,Bug,Low,False
9160,4385,2023-08-29,Billing,Medium,False
9161,4386,2023-02-04,Feature Request,High,True
9162,4386,2022-11-23,Bug,Low,False
9163,4386,2022-07-02,Bug,Medium,False
9164,4387,2021-05-08,Bug,Low,True
9165,4387,2023-06-17,Technical,Medium,True
9166,4387,2024-06-29,Technical,Low,True
9167,4387,2022-06-11,Feature Request,High,True
9168,4388,2024-06-24,Feature Request,Medium,False
9169,4389,2023-10-21,Billing,Low,False
9170,4389,2024-08-16,Feature Request,Medium,False
9171,4390,2024-11-09,Bug,Medium,True
9172,4390,2024-10-04,Bug,Low,True
9173,4390,2023-05-28,Feature Request,High,False
9174,4390,2024-03-18,Billing,High,True
9175,4391,2024-01-10,Billing,Low,True
9176,4391,2024-03-03,Technical,Medium,True
9177,4391,2024-03-07,Technical,High,False
9178,4391,2024-02-29,Technical,High,True
9179,4392,2023-11-15,Bug,Low,False
9180,4392,2022-05-14,Billing,Low,True
9181,4392,2023-02-12,Technical,Low,True
9182,4392,2022-07-10,Billing,Low,True
9183,4393,2024-12-19,Technical,Low,True
9184,4393,2024-09-21,Billing,High,True
9185,4393,2024-02-23,Billing,High,False
9186,4394,2023-05-02,Billing,High,False
9187,4394,2024-10-15,Technical,High,False
9188,4394,2024-01-12,Feature Request,Low,True
9189,4395,2023-07-14,Bug,Low,True
9190,4395,2024-01-08,Bug,Low,False
9191,4395,2022-04-24,Technical,High,True
9192,4396,2023-11-03,Feature Request,High,True
9193,4396,2024-04-10,Technical,High,True
9194,4398,2024-04-09,Billing,Low,False
9195,4400,2023-06-07,Billing,Medium,True
9196,4400,2022-06-28,Billing,Low,False
9197,4401,2024-09-20,Bug,High,False
9198,4401,2024-08-07,Technical,High,False
9199,4401,2023-07-13,Bug,High,True
9200,4403,2023-08-10,Feature Request,High,False
9201,4403,2024-06-23,Technical,Low,True
9202,4403,2024-09-23,Billing,High,False
9203,4403,2022-08-07,Billing,High,False
9204,4404,2023-10-14,Technical,Medium,True
9205,4405,2024-07-07,Bug,Medium,True
9206,4405,2024-07-11,Feature Request,High,True
9207,4406,2024-05-20,Bug,Medium,False
9208,4406,2023-03-24,Bug,Medium,True
9209,4406,2024-01-04,Billing,Low,False
9210,4406,2023-04-27,Bug,Medium,False
9211,4408,2021-03-03,Feature Request,Medium,False
9212,4408,2023-07-31,Bug,Medium,True
9213,4408,2024-10-05,Billing,Low,False
9214,4410,2024-08-03,Bug,High,True
9215,4410,2023-05-22,Billing,High,False
9216,4410,2024-04-03,Billing,Low,False
9217,4413,2021-02-07,Bug,High,False
9218,4413,2020-12-04,Billing,Low,True
9219,4414,2021-01-31,Technical,High,False
9220,4414,2021-07-24,Technical,Low,True
9221,4414,2021-02-15,Billing,High,False
9222,4415,2023-02-19,Bug,Low,True
9223,4415,2023-11-08,Feature Request,Low,True
9224,4415,2023-05-13,Bug,Medium,False
9225,4415,2023-10-04,Technical,Low,False
9226,4416,2024-06-07,Bug,Low,False
9227,4416,2024-04-28,Technical,Low,False
9228,4416,2022-11-03,Billing,Low,True
9229,4416,2023-01-11,Technical,Medium,False
9230,4417,2021-10-16,Technical,Low,True
9231,4417,2021-09-15,Technical,Medium,False
9232,4418,2023-09-02,Bug,Medium,False
9233,4418,2024-10-12,Billing,Low,False
9234,4418,2023-10-10,Technical,Low,False
9235,4419,2023-11-23,Feature Request,Medium,False
9236,4419,2023-10-14,Billing,Low,False
9237,4419,2024-08-14,Feature Request,High,False
9238,4420,2023-02-20,Feature Request,Low,True
9239,4420,2022-07-21,Feature Request,High,False
9240,4423,2024-05-02,Bug,Low,False
9241,4423,2024-05-25,Billing,High,True
9242,4423,2024-10-02,Feature Request,Low,False
9243,4424,2022-03-25,Feature Request,Medium,True
9244,4424,2023-09-25,Bug,Low,True
9245,4426,2020-09-30,Billing,High,False
9246,4426,2023-11-15,Feature Request,Low,False
9247,4427,2024-09-08,Feature Request,High,False
9248,4427,2024-07-05,Technical,Medium,True
9249,4427,2024-04-17,Billing,Low,True
9250,4427,2024-07-02,Billing,High,True
9251,4428,2022-04-20,Billing,High,False
9252,4429,2024-11-19,Technical,High,False
9253,4429,2024-04-20,Bug,Low,True
9254,4429,2024-05-13,Billing,Medium,True
9255,4431,2023-12-05,Technical,Low,True
9256,4431,2022-08-19,Bug,Medium,False
9257,4431,2024-03-07,Feature Request,Low,True
9258,4431,2021-10-11,Technical,Medium,True
9259,4433,2024-06-27,Bug,High,False
9260,4433,2024-06-18,Billing,Low,True
9261,4433,2023-11-18,Technical,Low,True
9262,4434,2022-06-05,Feature Request,Low,True
9263,4434,2022-03-20,Feature Request,High,True
9264,4434,2022-07-22,Feature Request,Low,True
9265,4436,2023-12-05,Technical,Medium,False
9266,4436,2023-12-07,Bug,Low,False
9267,4436,2023-12-13,Feature Request,Medium,True
9268,4436,2023-12-23,Billing,Medium,True
9269,4436,2023-12-06,Technical,High,False
9270,4436,2023-11-26,Feature Request,High,True
9271,4436,2023-12-04,Billing,Medium,True
9272,4436,2023-12-03,Technical,High,True
9273,4437,2021-05-18,Feature Request,High,True
9274,4439,2024-06-01,Billing,Medium,True
9275,4440,2024-08-23,Billing,High,False
9276,4440,2024-06-09,Billing,Medium,True
9277,4440,2023-08-10,Billing,High,True
9278,4441,2022-07-28,Bug,Low,False
9279,4441,2022-12-27,Feature Request,High,False
9280,4442,2023-06-08,Feature Request,Low,False
9281,4442,2024-03-07,Feature Request,Low,False
9282,4442,2022-04-06,Billing,High,False
9283,4444,2023-05-12,Billing,Medium,False
9284,4444,2023-10-20,Billing,Low,False
9285,4444,2022-11-25,Billing,Low,False
9286,4444,2024-05-29,Technical,High,False
9287,4445,2024-05-27,Billing,High,True
9288,4445,2024-10-11,Feature Request,High,True
9289,4446,2022-01-02,Feature Request,Medium,True
9290,4446,2021-08-02,Feature Request,Low,False
9291,4446,2022-08-06,Technical,High,False
9292,4447,2024-03-04,Billing,High,True
9293,4447,2022-05-13,Bug,Low,False
9294,4447,2021-12-24,Bug,High,True
9295,4447,2024-04-18,Billing,Medium,False
9296,4448,2023-11-12,Bug,Medium,True
9297,4448,2021-06-19,Technical,High,True
9298,4448,2022-04-01,Bug,Medium,True
9299,4449,2023-08-11,Feature Request,Low,False
9300,4449,2024-09-29,Bug,Medium,False
9301,4449,2024-05-05,Billing,High,False
9302,4450,2023-05-26,Technical,High,False
9303,4451,2024-08-04,Billing,High,True
9304,4451,2024-09-25,Billing,Medium,True
9305,4452,2023-03-19,Technical,Low,True
9306,4452,2023-12-29,Bug,Medium,True
9307,4452,2021-09-05,Billing,Medium,True
9308,4453,2024-06-24,Bug,Medium,True
9309,4453,2021-10-27,Technical,Low,False
9310,4453,2023-04-10,Feature Request,Low,True
9311,4454,2021-01-18,Billing,High,False
9312,4454,2020-07-22,Technical,High,True
9313,4454,2021-07-10,Billing,Low,False
9314,4454,2024-09-07,Technical,Low,False
9315,4455,2024-08-04,Billing,High,True
9316,4455,2024-10-19,Bug,Medium,False
9317,4457,2023-11-07,Feature Request,Medium,False
9318,4457,2024-01-28,Billing,High,False
9319,4457,2021-12-26,Feature Request,High,True
9320,4457,2022-06-01,Technical,Low,True
9321,4458,2022-01-12,Feature Request,High,True
9322,4458,2021-07-13,Billing,Medium,True
9323,4458,2024-09-19,Bug,High,True
9324,4459,2021-09-15,Billing,High,True
9325,4459,2022-10-25,Technical,Low,False
9326,4459,2024-04-11,Billing,Low,False
9327,4459,2023-09-28,Bug,Medium,True
9328,4461,2022-05-11,Feature Request,High,False
9329,4464,2024-09-03,Bug,Low,True
9330,4464,2023-08-01,Technical,High,False
9331,4465,2023-01-17,Bug,Medium,True
9332,4466,2023-03-21,Feature Request,Low,True
9333,4466,2024-02-29,Bug,High,True
9334,4466,2024-12-09,Technical,Medium,False
9335,4467,2022-11-04,Technical,Low,True
9336,4468,2024-10-01,Bug,High,False
9337,4468,2024-03-02,Billing,Medium,False
9338,4468,2023-09-04,Feature Request,High,True
9339,4468,2024-03-18,Billing,Low,False
9340,4469,2023-01-13,Technical,Low,True
9341,4469,2023-05-15,Bug,Low,True
9342,4469,2022-07-24,Billing,Low,False
9343,4470,2024-07-10,Technical,Medium,False
9344,4470,2024-07-26,Billing,Low,False
9345,4471,2021-04-11,Billing,Low,True
9346,4471,2021-04-13,Feature Request,High,False
9347,4472,2023-04-29,Billing,Medium,False
9348,4472,2022-10-27,Bug,Medium,True
9349,4472,2023-04-25,Feature Request,Medium,False
9350,4473,2021-06-08,Bug,High,False
9351,4473,2021-05-02,Billing,Medium,False
9352,4474,2020-05-07,Feature Request,Medium,True
9353,4474,2020-05-31,Feature Request,High,False
9354,4474,2020-05-25,Billing,High,False
9355,4474,2020-05-30,Technical,Medium,True
9356,4474,2020-05-26,Billing,Low,False
9357,4474,2020-05-23,Bug,Low,True
9358,4475,2022-04-12,Feature Request,Medium,False
9359,4476,2023-01-06,Billing,High,True
9360,4477,2022-04-15,Technical,High,False
9361,4477,2023-01-09,Technical,High,False
9362,4477,2022-12-05,Technical,High,True
9363,4479,2023-09-06,Feature Request,High,True
9364,4479,2024-11-07,Bug,High,False
9365,4480,2023-03-09,Bug,Low,False
9366,4481,2023-04-15,Bug,Medium,False
9367,4482,2024-07-21,Technical,High,True
9368,4482,2024-09-17,Bug,Medium,True
9369,4483,2022-12-05,Technical,Medium,True
9370,4483,2024-07-14,Feature Request,High,False
9371,4483,2023-03-12,Billing,High,False
9372,4484,2024-10-15,Feature Request,Medium,True
9373,4485,2020-05-26,Feature Request,Low,True
